,firstChar,lastChar,isLastCharVowel,lastTwoChar,gender
23712,r,i,1,pi,0
23713,h,a,1,ma,0
23714,k,l,0,al,0
23715,n,a,1,ha,0
23716,n,a,1,ha,0
23717,k,a,1,ta,0
23718,r,n,0,an,0
23719,s,a,1,ta,0
23720,p,m,0,am,0
23721,u,n,0,wn,0
23722,n,j,0,aj,0
23723,k,l,0,al,0
23724,i,a,1,ta,0
23725,g,a,1,ja,0
23726,m,i,1,gi,0
23727,m,u,1,ju,0
23728,r,a,1,na,0
23729,k,n,0,an,0
23730,u,a,1,ha,0
23731,k,r,0,er,0
23732,p,a,1,ya,0
23733,m,a,1,ka,0
23734,m,a,1,ka,0
23735,n,n,0,en,0
23736,s,m,0,am,0
23737,m,a,1,ta,0
23738,l,a,1,ta,0
23739,b,i,1,ti,0
23740,r,a,1,ya,0
23741,r,a,1,ta,0
23742,b,a,1,la,0
23743,v,h,0,sh,0
23744,n,i,1,hi,0
23745,r,a,1,ha,0
23746,r,a,1,ha,0
23747,p,a,1,ha,0
23748,g,a,1,sa,0
23749,s,h,0,sh,0
23750,k,a,1,ya,0
23751,p,a,1,la,0
23752,s,t,0,mt,0
23753,d,a,1,ha,0
23754,k,i,1,ri,0
23755,r,j,0,aj,0
23756,p,a,1,ja,0
23757,d,y,0,ly,0
23758,p,i,1,mi,0
23759,r,j,0,aj,0
23760,s,i,1,ri,0
23761,b,l,0,ul,0
23762,p,a,1,ja,0
23763,a,p,0,ep,0
23764,p,a,1,la,0
23765,k,i,1,ri,0
23766,s,a,1,ya,0
23767,b,a,1,ta,0
23768,s,a,1,na,0
23769,k,i,1,ri,0
23770,n,h,0,sh,0
23771,c,i,1,ni,0
23772,n,m,0,am,0
23773,m,a,1,ya,0
23774,s,a,1,ta,0
23775,a,a,1,ma,0
23776,s,a,1,ta,0
23777,k,u,1,bu,0
23778,s,a,1,ta,0
23779,r,a,1,na,0
23780,p,a,1,ya,0
23781,r,u,1,tu,0
23782,g,n,0,an,0
23783,a,a,1,ha,0
23784,s,t,0,mt,0
23785,d,a,1,ga,0
23786,s,m,0,am,0
23787,g,i,1,ri,0
23788,a,u,1,ju,0
23789,m,u,1,nu,0
23790,m,a,1,ka,0
23791,d,i,1,ti,0
23792,r,u,1,nu,0
23793,b,i,1,ti,0
23794,d,e,1,le,0
23795,l,i,1,mi,0
23796,p,l,0,ol,0
23797,g,z,0,az,0
23798,p,a,1,la,0
23799,a,u,1,hu,0
23800,g,o,1,do,0
23801,p,a,1,ja,0
23802,r,i,1,hi,0
23803,p,m,0,em,0
23804,r,a,1,ta,0
23805,y,n,0,en,0
23806,m,a,1,ra,0
23807,s,i,1,ti,0
23808,p,a,1,ya,0
23809,a,a,1,ta,0
23810,m,a,1,ta,0
23811,a,a,1,ha,0
23812,j,i,1,ti,0
23813,r,u,1,tu,0
23814,i,a,1,na,0
23815,k,a,1,la,0
23816,j,i,1,ti,0
23817,v,a,1,ha,0
23818,r,a,1,pa,0
23819,s,a,1,ia,0
23820,r,i,1,ni,0
23821,a,a,1,ta,0
23822,m,h,0,sh,0
23823,l,i,1,mi,0
23824,a,a,1,ma,0
23825,m,a,1,la,0
23826,l,i,1,mi,0
23827,p,l,0,ol,0
23828,s,i,1,ni,0
23829,k,l,0,al,0
23830,c,i,1,ti,0
23831,k,u,1,bu,0
23832,p,i,1,ki,0
23833,k,a,1,ta,0
23834,c,i,1,li,0
23835,r,a,1,na,0
23836,r,a,1,ma,0
23837,a,u,1,ju,0
23838,r,u,1,nu,0
23839,s,i,1,mi,0
23840,n,a,1,ha,0
23841,k,l,0,al,0
23842,p,a,1,ja,0
23843,d,i,1,li,0
23844,s,j,0,aj,0
23845,r,o,1,jo,0
23846,s,a,1,ya,0
23847,l,i,1,mi,0
23848,s,a,1,ma,0
23849,k,a,1,la,0
23850,k,n,0,an,0
23851,a,l,0,il,0
23852,d,i,1,li,0
23853,k,a,1,ta,0
23854,k,h,0,sh,0
23855,a,i,1,ti,0
23856,a,a,1,ka,0
23857,n,a,1,ha,0
23858,m,a,1,ya,0
23859,r,a,1,za,0
23860,a,i,1,li,0
23861,n,a,1,ha,0
23862,s,i,1,ti,0
23863,b,a,1,ta,0
23864,n,a,1,ma,0
23865,f,n,0,en,0
23866,r,a,1,na,0
23867,k,n,0,an,0
23868,p,a,1,ka,0
23869,p,a,1,ka,0
23870,i,a,1,ra,0
23871,a,a,1,na,0
23872,s,r,0,er,0
23873,g,i,1,ti,0
23874,r,a,1,na,0
23875,d,a,1,ga,0
23876,s,y,0,ny,0
23877,n,a,1,la,0
23878,n,i,1,ki,0
23879,s,a,1,na,0
23880,s,a,1,ba,0
23881,n,o,1,jo,0
23882,s,u,1,nu,0
23883,r,a,1,na,0
23884,a,a,1,ta,0
23885,k,h,0,sh,0
23886,c,i,1,ni,0
23887,j,i,1,ti,0
23888,s,t,0,mt,0
23889,s,a,1,ta,0
23890,m,n,0,an,0
23891,k,a,1,ka,0
23892,k,a,1,ra,0
23893,b,a,1,ta,0
23894,s,a,1,ya,0
23895,s,a,1,da,0
23896,p,m,0,am,0
23897,i,u,1,du,0
23898,s,a,1,la,0
23899,a,a,1,ta,0
23900,k,i,1,ti,0
23901,p,a,1,ja,0
23902,s,a,1,na,0
23903,n,a,1,ha,0
23904,s,a,1,ta,0
23905,v,a,1,ya,0
23906,a,a,1,ha,0
23907,p,a,1,ja,0
23908,j,e,1,ee,0
23909,s,a,1,ta,0
23910,s,a,1,pa,0
23911,p,a,1,ja,0
23912,h,l,0,al,0
23913,m,a,1,ra,0
23914,p,i,1,ti,0
23915,s,a,1,na,0
23916,s,a,1,ta,0
23917,s,i,1,ri,0
23918,a,a,1,ha,0
23919,s,i,1,ni,0
23920,m,a,1,na,0
23921,s,a,1,ta,0
23922,s,i,1,ti,0
23923,r,i,1,hi,0
23924,r,i,1,hi,0
23925,d,a,1,ha,0
23926,n,t,0,at,0
23927,m,a,1,na,0
23928,s,a,1,ya,0
23929,s,a,1,ta,0
23930,d,a,1,na,0
23931,a,i,1,ti,0
23932,m,a,1,ta,0
23933,p,m,0,am,0
23934,m,i,1,hi,0
23935,d,a,1,ka,0
23936,m,a,1,na,0
23937,r,a,1,na,0
23938,r,i,1,ni,0
23939,a,a,1,ha,0
23940,p,a,1,ja,0
23941,v,a,1,na,0
23942,s,z,0,az,0
23943,m,m,0,am,0
23944,a,a,1,ta,0
23945,p,i,1,ti,0
23946,k,l,0,al,0
23947,s,a,1,ma,0
23948,a,n,0,an,0
23949,s,a,1,ma,0
23950,j,i,1,ti,0
23951,s,a,1,ia,0
23952,s,n,0,in,0
23953,m,t,0,it,0
23954,r,a,1,pa,0
23955,a,a,1,ma,0
23956,p,a,1,ma,0
23957,s,a,1,ya,0
23958,a,i,1,li,0
23959,k,i,1,ti,0
23960,j,i,1,vi,0
23961,s,a,1,ya,0
23962,b,i,1,ri,0
23963,k,l,0,al,0
23964,s,a,1,ma,0
23965,s,i,1,hi,0
23966,g,i,1,di,0
23967,z,a,1,ya,0
23968,r,a,1,ha,0
23969,b,a,1,na,0
23970,b,a,1,na,0
23971,k,n,0,an,0
23972,k,m,0,um,0
23973,s,a,1,ya,0
23974,d,i,1,ti,0
23975,p,n,0,en,0
23976,p,a,1,ka,0
23977,s,a,1,ta,0
23978,s,u,1,ju,0
23979,c,i,1,ai,0
23980,s,t,0,mt,0
23981,t,a,1,na,0
23982,h,a,1,na,0
23983,s,a,1,na,0
23984,k,a,1,ta,0
23985,r,a,1,ka,0
23986,b,y,0,by,0
23987,k,i,1,ti,0
23988,t,t,0,et,0
23989,s,a,1,va,0
23990,p,m,0,am,0
23991,n,u,1,tu,0
23992,s,n,0,an,0
23993,m,h,0,sh,0
23994,c,n,0,an,0
23995,s,a,1,ma,0
23996,s,a,1,ta,0
23997,s,l,0,al,0
23998,a,a,1,ta,0
23999,c,a,1,ra,0
24000,s,a,1,ta,0
24001,r,a,1,pa,0
24002,p,i,1,ti,0
24003,j,i,1,ti,0
24004,r,a,1,na,0
24005,a,i,1,ti,0
24006,s,i,1,ri,0
24007,p,n,0,en,0
24008,k,n,0,an,0
24009,s,a,1,na,0
24010,b,a,1,na,0
24011,d,a,1,ka,0
24012,p,m,0,am,0
24013,s,l,0,al,0
24014,b,i,1,ti,0
24015,u,a,1,ma,0
24016,m,i,1,ai,0
24017,k,a,1,ma,0
24018,k,a,1,na,0
24019,a,a,1,ta,0
24020,k,h,0,sh,0
24021,i,a,1,ra,0
24022,j,a,1,na,0
24023,k,l,0,al,0
24024,n,m,0,am,0
24025,m,u,1,hu,0
24026,k,a,1,ma,0
24027,s,t,0,mt,0
24028,p,m,0,am,0
24029,n,a,1,ha,0
24030,t,a,1,ha,0
24031,s,a,1,ra,0
24032,s,i,1,ri,0
24033,m,i,1,hi,0
24034,i,t,0,at,0
24035,n,u,1,tu,0
24036,k,m,0,km,0
24037,u,i,1,di,0
24038,a,a,1,ta,0
24039,a,a,1,ha,0
24040,s,i,1,hi,0
24041,s,a,1,da,0
24042,p,a,1,ya,0
24043,k,a,1,ma,0
24044,k,a,1,ma,0
24045,k,a,1,ma,0
24046,n,a,1,ma,0
24047,s,a,1,ya,0
24048,k,l,0,al,0
24049,a,a,1,na,0
24050,s,u,1,lu,0
24051,k,l,0,al,0
24052,v,a,1,na,0
24053,k,u,1,lu,0
24054,a,i,1,ti,0
24055,p,a,1,ha,0
24056,m,u,1,hu,0
24057,d,i,1,ki,0
24058,a,a,1,ha,0
24059,f,h,0,ah,0
24060,s,t,0,mt,0
24061,p,a,1,ka,0
24062,s,a,1,ta,0
24063,s,a,1,ta,0
24064,s,a,1,ta,0
24065,s,t,0,mt,0
24066,u,a,1,ta,0
24067,a,h,0,sh,0
24068,m,u,1,ju,0
24069,r,a,1,na,0
24070,c,i,1,ki,0
24071,r,a,1,ha,0
24072,k,n,0,an,0
24073,m,i,1,ni,0
24074,s,i,1,ni,0
24075,m,a,1,ta,0
24076,t,m,0,um,0
24077,r,i,1,bi,0
24078,j,d,0,id,0
24079,j,d,0,id,0
24080,m,a,1,ma,0
24081,r,r,0,er,0
24082,s,t,0,mt,0
24083,j,b,0,ub,0
24084,p,i,1,ti,0
24085,t,n,0,an,0
24086,k,n,0,an,0
24087,m,a,1,na,0
24088,s,a,1,ta,0
24089,r,a,1,ma,0
24090,v,a,1,ha,0
24091,k,a,1,ka,0
24092,m,i,1,ni,0
24093,p,m,0,am,0
24094,s,a,1,ta,0
24095,p,a,1,ja,0
24096,a,i,1,vi,0
24097,a,a,1,ha,0
24098,c,a,1,pa,0
24099,a,a,1,ma,0
24100,r,n,0,an,0
24101,s,a,1,ia,0
24102,r,a,1,ha,0
24103,b,i,1,ti,0
24104,k,i,1,ni,0
24105,d,a,1,ka,0
24106,a,i,1,li,0
24107,k,i,1,ri,0
24108,s,t,0,mt,0
24109,m,n,0,an,0
24110,s,j,0,oj,0
24111,a,a,1,ha,0
24112,s,t,0,mt,0
24113,r,a,1,ta,0
24114,n,h,0,sh,0
24115,k,i,1,hi,0
24116,b,h,0,sh,0
24117,s,a,1,ma,0
24118,p,i,1,ti,0
24119,a,i,1,li,0
24120,m,u,1,nu,0
24121,t,a,1,ya,0
24122,s,i,1,ti,0
24123,l,i,1,mi,0
24124,i,e,1,ee,0
24125,r,a,1,ma,0
24126,s,a,1,ta,0
24127,s,a,1,ma,0
24128,r,n,0,an,0
24129,l,a,1,ta,0
24130,r,a,1,ha,0
24131,p,a,1,la,0
24132,p,a,1,ja,0
24133,k,h,0,sh,0
24134,k,m,0,km,0
24135,s,t,0,mt,0
24136,m,a,1,na,0
24137,s,a,1,ta,0
24138,r,r,0,ar,0
24139,k,n,0,hn,0
24140,p,y,0,ty,0
24141,s,u,1,lu,0
24142,s,i,1,li,0
24143,t,m,0,um,0
24144,k,a,1,ma,0
24145,l,i,1,mi,0
24146,l,i,1,mi,0
24147,r,a,1,pa,0
24148,s,a,1,na,0
24149,r,l,0,al,0
24150,j,f,0,af,0
24151,s,e,1,ne,0
24152,p,a,1,ja,0
24153,m,i,1,hi,0
24154,n,u,1,tu,0
24155,a,u,1,ju,0
24156,a,u,1,ju,0
24157,m,u,1,nu,0
24158,m,u,1,ju,0
24159,s,v,0,iv,0
24160,p,a,1,ja,0
24161,s,t,0,mt,0
24162,d,a,1,na,0
24163,r,i,1,ti,0
24164,r,j,0,aj,0
24165,j,a,1,na,0
24166,d,i,1,li,0
24167,k,i,1,ri,0
24168,r,a,1,da,0
24169,a,i,1,ti,0
24170,p,a,1,ja,0
24171,b,i,1,li,0
24172,j,i,1,ti,0
24173,k,l,0,al,0
24174,m,u,1,nu,0
24175,s,t,0,mt,0
24176,s,a,1,la,0
24177,n,a,1,ha,0
24178,s,a,1,la,0
24179,r,i,1,ni,0
24180,a,i,1,li,0
24181,r,y,0,by,0
24182,n,a,1,ha,0
24183,r,a,1,ha,0
24184,a,i,1,ti,0
24185,s,a,1,na,0
24186,m,a,1,ka,0
24187,k,l,0,al,0
24188,r,a,1,na,0
24189,r,a,1,na,0
24190,j,i,1,ki,0
24191,s,a,1,ma,0
24192,m,u,1,nu,0
24193,s,i,1,ni,0
24194,a,a,1,na,0
24195,r,a,1,na,0
24196,k,r,0,ar,0
24197,r,i,1,mi,0
24198,r,u,1,nu,0
24199,k,a,1,ma,0
24200,r,i,1,ni,0
24201,m,s,0,ms,0
24202,r,y,0,zy,0
24203,r,a,1,na,0
24204,k,a,1,la,0
24205,r,u,1,nu,0
24206,k,i,1,hi,0
24207,r,o,1,ho,0
24208,p,i,1,ti,0
24209,m,u,1,nu,0
24210,r,u,1,nu,0
24211,s,t,0,mt,0
24212,r,i,1,bi,0
24213,c,i,1,li,0
24214,b,a,1,ka,0
24215,s,a,1,ba,0
24216,k,n,0,an,0
24217,r,a,1,pa,0
24218,s,i,1,ti,0
24219,d,i,1,li,0
24220,s,a,1,na,0
24221,s,a,1,ya,0
24222,i,u,1,du,0
24223,m,a,1,ka,0
24224,p,a,1,pa,0
24225,p,a,1,ja,0
24226,j,a,1,ra,0
24227,k,i,1,ri,0
24228,s,t,0,mt,0
24229,s,t,0,mt,0
24230,m,a,1,na,0
24231,s,t,0,mt,0
24232,c,i,1,ni,0
24233,c,i,1,ni,0
24234,c,i,1,ni,0
24235,c,i,1,ni,0
24236,m,a,1,ka,0
24237,s,a,1,la,0
24238,s,t,0,mt,0
24239,r,a,1,ha,0
24240,p,a,1,ka,0
24241,p,i,1,ti,0
24242,b,u,1,du,0
24243,s,m,0,am,0
24244,u,a,1,la,0
24245,k,a,1,ta,0
24246,n,t,0,at,0
24247,s,n,0,an,0
24248,s,i,1,ti,0
24249,s,a,1,ya,0
24250,k,a,1,na,0
24251,r,a,1,ya,0
24252,m,i,1,ni,0
24253,p,n,0,an,0
24254,m,a,1,ya,0
24255,k,i,1,ri,0
24256,p,a,1,ja,0
24257,m,a,1,ta,0
24258,m,i,1,hi,0
24259,s,a,1,ma,0
24260,g,a,1,ta,0
24261,n,u,1,tu,0
24262,l,i,1,mi,0
24263,k,l,0,al,0
24264,p,i,1,zi,0
24265,s,h,0,kh,0
24266,t,u,1,nu,0
24267,h,a,1,ya,0
24268,p,y,0,ky,0
24269,r,a,1,ha,0
24270,m,a,1,ra,0
24271,j,i,1,li,0
24272,m,i,1,hi,0
24273,p,a,1,ja,0
24274,k,m,0,um,0
24275,n,a,1,na,0
24276,r,a,1,ha,0
24277,l,i,1,mi,0
24278,k,u,1,bu,0
24279,s,a,1,na,0
24280,s,a,1,ta,0
24281,k,a,1,na,0
24282,k,a,1,na,0
24283,n,u,1,tu,0
24284,j,i,1,ti,0
24285,p,a,1,ka,0
24286,u,a,1,la,0
24287,k,i,1,ri,0
24288,c,a,1,ra,0
24289,b,i,1,ti,0
24290,p,i,1,ti,0
24291,c,i,1,ni,0
24292,r,a,1,ha,0
24293,m,u,1,nu,0
24294,n,m,0,am,0
24295,m,a,1,ha,0
24296,m,a,1,na,0
24297,b,i,1,ti,0
24298,p,a,1,ja,0
24299,s,a,1,ma,0
24300,s,i,1,ni,0
24301,r,i,1,li,0
24302,s,a,1,ya,0
24303,k,u,1,ku,0
24304,s,i,1,ni,0
24305,a,a,1,ha,0
24306,p,y,0,my,0
24307,g,a,1,ta,0
24308,g,a,1,ta,0
24309,a,a,1,ha,0
24310,p,a,1,ja,0
24311,s,i,1,ni,0
24312,p,m,0,am,0
24313,p,i,1,ti,0
24314,n,i,1,ti,0
24315,p,i,1,ki,0
24316,s,a,1,ta,0
24317,a,i,1,ni,0
24318,p,i,1,ti,0
24319,h,i,1,ri,0
24320,h,a,1,ta,0
24321,s,n,0,en,0
24322,m,i,1,vi,0
24323,s,i,1,ni,0
24324,s,h,0,sh,0
24325,r,a,1,na,0
24326,b,a,1,ta,0
24327,m,a,1,na,0
24328,p,a,1,pa,0
24329,a,i,1,li,0
24330,r,i,1,ni,0
24331,s,a,1,la,0
24332,s,a,1,ka,0
24333,s,m,0,am,0
24334,r,i,1,ri,0
24335,p,a,1,ma,0
24336,p,a,1,ka,0
24337,s,t,0,mt,0
24338,g,i,1,ri,0
24339,v,a,1,la,0
24340,n,l,0,al,0
24341,s,a,1,pa,0
24342,l,a,1,ha,0
24343,d,i,1,li,0
24344,l,a,1,ta,0
24345,l,i,1,li,0
24346,s,a,1,ra,0
24347,b,a,1,la,0
24348,e,a,1,ta,0
24349,j,i,1,ti,0
24350,s,j,0,oj,0
24351,s,a,1,ha,0
24352,s,n,0,an,0
24353,r,i,1,ni,0
24354,s,n,0,an,0
24355,p,a,1,ma,0
24356,d,a,1,ya,0
24357,r,u,1,nu,0
24358,s,a,1,ta,0
24359,s,t,0,mt,0
24360,b,i,1,ti,0
24361,a,a,1,ta,0
24362,s,m,0,am,0
24363,a,i,1,li,0
24364,s,a,1,ma,0
24365,k,n,0,an,0
24366,s,a,1,ya,0
24367,a,i,1,ti,0
24368,j,i,1,ti,0
24369,n,a,1,ma,0
24370,n,a,1,ma,0
24371,r,i,1,ni,0
24372,m,a,1,ta,0
24373,n,u,1,tu,0
24374,n,a,1,ha,0
24375,s,a,1,la,0
24376,p,a,1,ja,0
24377,k,m,0,km,0
24378,k,a,1,ta,0
24379,s,u,1,nu,0
24380,m,a,1,na,0
24381,b,i,1,ti,0
24382,p,a,1,pa,0
24383,r,r,0,er,0
24384,k,a,1,la,0
24385,t,i,1,ki,0
24386,m,z,0,az,0
24387,p,a,1,ja,0
24388,n,a,1,ta,0
24389,s,t,0,mt,0
24390,j,i,1,ki,0
24391,m,a,1,na,0
24392,m,a,1,ta,0
24393,p,a,1,ja,0
24394,k,l,0,al,0
24395,l,a,1,la,0
24396,l,a,1,la,0
24397,k,i,1,ri,0
24398,k,i,1,ri,0
24399,k,i,1,ti,0
24400,p,a,1,ja,0
24401,s,t,0,mt,0
24402,v,a,1,la,0
24403,l,a,1,la,0
24404,s,a,1,la,0
24405,s,t,0,mt,0
24406,k,t,0,et,0
24407,s,t,0,mt,0
24408,s,t,0,mt,0
24409,r,a,1,ha,0
24410,r,a,1,ka,0
24411,s,a,1,ma,0
24412,a,i,1,li,0
24413,r,a,1,ka,0
24414,s,a,1,ta,0
24415,s,a,1,na,0
24416,m,a,1,ha,0
24417,a,a,1,ta,0
24418,s,t,0,mt,0
24419,k,l,0,al,0
24420,p,i,1,ki,0
24421,s,i,1,ni,0
24422,j,i,1,ti,0
24423,a,i,1,li,0
24424,k,i,1,ri,0
24425,s,t,0,mt,0
24426,s,t,0,mt,0
24427,k,i,1,ri,0
24428,m,a,1,ta,0
24429,s,a,1,ta,0
24430,r,u,1,tu,0
24431,s,a,1,ha,0
24432,h,a,1,na,0
24433,s,a,1,ta,0
24434,m,a,1,ha,0
24435,l,i,1,li,0
24436,m,r,0,er,0
24437,j,a,1,da,0
24438,p,i,1,ki,0
24439,s,i,1,ri,0
24440,s,a,1,la,0
24441,c,l,0,al,0
24442,n,a,1,ha,0
24443,d,a,1,ha,0
24444,p,i,1,ti,0
24445,k,m,0,km,0
24446,s,t,0,mt,0
24447,s,t,0,mt,0
24448,s,t,0,mt,0
24449,k,i,1,li,0
24450,a,u,1,hu,0
24451,a,l,0,al,0
24452,a,i,1,ti,0
24453,s,i,1,ni,0
24454,k,a,1,sa,0
24455,j,y,0,ly,0
24456,a,a,1,ka,0
24457,k,n,0,an,0
24458,s,a,1,ra,0
24459,d,a,1,ga,0
24460,m,i,1,vi,0
24461,m,a,1,ta,0
24462,a,a,1,ha,0
24463,k,a,1,na,0
24464,b,a,1,na,0
24465,s,a,1,na,0
24466,a,a,1,na,0
24467,r,i,1,ti,0
24468,b,i,1,ki,0
24469,m,s,0,ss,0
24470,a,a,1,ha,0
24471,p,i,1,ki,0
24472,s,a,1,na,0
24473,c,a,1,pa,0
24474,s,i,1,ri,0
24475,k,m,0,km,0
24476,r,i,1,ni,0
24477,r,i,1,ri,0
24478,r,i,1,ni,0
24479,a,a,1,ta,0
24480,m,a,1,la,0
24481,r,a,1,ya,0
24482,m,u,1,hu,0
24483,k,l,0,al,0
24484,j,i,1,ki,0
24485,k,l,0,al,0
24486,j,i,1,ti,0
24487,m,a,1,na,0
24488,s,a,1,ya,0
24489,n,r,0,or,0
24490,s,i,1,ni,0
24491,p,y,0,ky,0
24492,m,i,1,ni,0
24493,m,a,1,da,0
24494,l,i,1,mi,0
24495,k,u,1,du,0
24496,p,a,1,ja,0
24497,a,a,1,ha,0
24498,m,n,0,an,0
24499,s,a,1,na,0
24500,a,u,1,nu,0
24501,k,l,0,al,0
24502,r,i,1,ti,0
24503,a,a,1,na,0
24504,k,l,0,al,0
24505,p,a,1,ja,0
24506,s,a,1,ta,0
24507,s,n,0,an,0
24508,k,n,0,an,0
24509,a,m,0,um,0
24510,s,a,1,na,0
24511,p,a,1,ka,0
24512,a,i,1,ti,0
24513,g,a,1,ga,0
24514,j,i,1,hi,0
24515,m,u,1,hu,0
24516,k,l,0,al,0
24517,n,s,0,is,0
24518,s,t,0,mt,0
24519,r,u,1,nu,0
24520,g,a,1,ta,0
24521,r,a,1,ma,0
24522,r,a,1,na,0
24523,p,a,1,ja,0
24524,i,a,1,ta,0
24525,a,i,1,ti,0
24526,r,a,1,pa,0
24527,j,i,1,ti,0
24528,n,i,1,ti,0
24529,n,a,1,ha,0
24530,m,u,1,hu,0
24531,m,u,1,nu,0
24532,b,i,1,ti,0
24533,r,a,1,na,0
24534,a,a,1,ta,0
24535,d,a,1,na,0
24536,b,a,1,ta,0
24537,p,m,0,am,0
24538,r,u,1,tu,0
24539,k,a,1,ta,0
24540,p,m,0,am,0
24541,p,m,0,am,0
24542,m,a,1,ma,0
24543,a,a,1,na,0
24544,m,u,1,ju,0
24545,g,a,1,ta,0
24546,m,a,1,ha,0
24547,s,t,0,mt,0
24548,p,m,0,am,0
24549,k,i,1,ri,0
24550,h,a,1,na,0
24551,p,i,1,ti,0
24552,d,i,1,ti,0
24553,s,a,1,ta,0
24554,m,a,1,na,0
24555,r,a,1,na,0
24556,h,a,1,na,0
24557,s,l,0,il,0
24558,d,a,1,ya,0
24559,r,i,1,ni,0
24560,p,a,1,ka,0
24561,p,a,1,la,0
24562,r,a,1,na,0
24563,s,a,1,ta,0
24564,a,m,0,um,0
24565,k,i,1,ri,0
24566,b,a,1,ha,0
24567,s,t,0,mt,0
24568,k,m,0,km,0
24569,s,a,1,ja,0
24570,n,i,1,hi,0
24571,s,t,0,mt,0
24572,a,m,0,um,0
24573,u,a,1,ha,0
24574,r,a,1,ka,0
24575,c,a,1,pa,0
24576,t,i,1,ti,0
24577,r,i,1,ni,0
24578,r,a,1,ya,0
24579,p,m,0,am,0
24580,a,a,1,ta,0
24581,r,i,1,ri,0
24582,s,a,1,ta,0
24583,p,a,1,ja,0
24584,l,a,1,ta,0
24585,s,a,1,ia,0
24586,g,a,1,ha,0
24587,v,a,1,ha,0
24588,k,a,1,ta,0
24589,a,a,1,na,0
24590,s,t,0,mt,0
24591,m,i,1,ri,0
24592,j,a,1,na,0
24593,s,t,0,mt,0
24594,r,i,1,ni,0
24595,p,a,1,ja,0
24596,g,i,1,ri,0
24597,r,a,1,na,0
24598,l,i,1,mi,0
24599,s,n,0,an,0
24600,s,i,1,ni,0
24601,r,r,0,r,0
24602,s,a,1,ta,0
24603,k,a,1,ta,0
24604,a,i,1,li,0
24605,p,a,1,ja,0
24606,n,a,1,ma,0
24607,b,a,1,na,0
24608,k,i,1,ri,0
24609,a,a,1,ta,0
24610,j,i,1,ti,0
24611,k,i,1,ri,0
24612,s,t,0,mt,0
24613,s,n,0,an,0
24614,r,a,1,na,0
24615,d,t,0,at,0
24616,r,a,1,ka,0
24617,k,l,0,al,0
24618,j,i,1,ti,0
24619,m,a,1,ta,0
24620,p,a,1,pa,0
24621,a,n,0,in,0
24622,s,a,1,ha,0
24623,n,i,1,ki,0
24624,k,i,1,ti,0
24625,m,a,1,ya,0
24626,m,a,1,ta,0
24627,j,i,1,ti,0
24628,a,i,1,li,0
24629,c,i,1,ni,0
24630,a,u,1,ju,0
24631,k,m,0,um,0
24632,l,a,1,la,0
24633,j,n,0,an,0
24634,s,h,0,sh,0
24635,k,m,0,km,0
24636,t,a,1,na,0
24637,d,i,1,ti,0
24638,m,u,1,nu,0
24639,s,m,0,am,0
24640,a,i,1,ti,0
24641,p,a,1,ka,0
24642,n,m,0,am,0
24643,r,a,1,ma,0
24644,k,l,0,al,0
24645,r,a,1,ka,0
24646,g,a,1,ta,0
24647,m,i,1,si,0
24648,s,t,0,mt,0
24649,s,a,1,na,0
24650,s,a,1,ma,0
24651,a,i,1,ri,0
24652,s,a,1,ma,0
24653,p,a,1,ka,0
24654,n,a,1,ha,0
24655,r,a,1,na,0
24656,s,t,0,mt,0
24657,r,i,1,ki,0
24658,s,t,0,mt,0
24659,r,u,1,nu,0
24660,m,u,1,ju,0
24661,s,i,1,ni,0
24662,m,a,1,ya,0
24663,b,i,1,li,0
24664,s,a,1,ba,0
24665,p,l,0,al,0
24666,s,a,1,ya,0
24667,s,n,0,an,0
24668,v,t,0,it,0
24669,s,i,1,ni,0
24670,d,a,1,ka,0
24671,p,a,1,ja,0
24672,p,i,1,ki,0
24673,p,a,1,ja,0
24674,n,a,1,la,0
24675,e,a,1,ta,0
24676,n,t,0,at,0
24677,s,h,0,ah,0
24678,s,a,1,na,0
24679,c,l,0,al,0
24680,m,a,1,na,0
24681,k,i,1,ri,0
24682,p,a,1,ja,0
24683,p,i,1,ki,0
24684,k,m,0,km,0
24685,k,n,0,an,0
24686,r,a,1,na,0
24687,n,a,1,ha,0
24688,a,i,1,ti,0
24689,p,i,1,ki,0
24690,r,a,1,ha,0
24691,s,a,1,ma,0
24692,y,a,1,da,0
24693,c,i,1,ni,0
24694,g,a,1,ta,0
24695,m,s,0,ss,0
24696,s,a,1,ta,0
24697,m,a,1,na,0
24698,d,i,1,ri,0
24699,k,a,1,na,0
24700,m,a,1,ta,0
24701,m,a,1,ta,0
24702,a,a,1,na,0
24703,t,i,1,si,0
24704,s,a,1,ia,0
24705,p,a,1,pa,0
24706,t,m,0,am,0
24707,n,a,1,ma,0
24708,n,l,0,al,0
24709,s,a,1,la,0
24710,u,a,1,ha,0
24711,n,a,1,ha,0
24712,d,i,1,ti,0
24713,c,a,1,la,0
24714,m,u,1,ju,0
24715,t,m,0,um,0
24716,s,b,0,db,0
24717,r,i,1,ni,0
24718,b,a,1,ta,0
24719,m,a,1,ta,0
24720,m,i,1,ti,0
24721,r,a,1,ta,0
24722,s,l,0,al,0
24723,k,i,1,ri,0
24724,k,i,1,ni,0
24725,s,i,1,ni,0
24726,p,i,1,ti,0
24727,r,j,0,aj,0
24728,p,a,1,ja,0
24729,p,a,1,ja,0
24730,p,a,1,ja,0
